Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONE DEFAULT:Zone Mean Radiant Temperature [C](Hourly),ZONE DEFAULT:Zone Mean Air Temperature [C](Hourly),ZONE DEFAULT:Zone Air Relative Humidity [%](Hourly) 
 01/13  01:00:00,25.75,25.91268928720402,26.01616636583158,79.38952826095742 
 01/13  02:00:00,25.4125,25.18135881072546,25.284710060133305,82.90835370111341 
 01/13  03:00:00,25.049999999999998,24.534277929371418,24.638955699518094,86.16195734197018 
 01/13  04:00:00,24.7125,23.95393513939699,24.060718363697867,89.42075570553503 
 01/13  05:00:00,25.225,23.483513013068234,23.57047433239437,92.23123865131928 
 01/13  06:00:00,26.225,23.19652501757221,23.26594062768843,93.9395400736251 
 01/13  07:00:00,27.225,23.45602529399678,23.48152388225088,92.7311850110031 
 01/13  08:00:00,28.225,24.358319821161513,24.415942830553658,87.67862248976664 
 01/13  09:00:00,29.225,25.76429978067922,25.73090354392063,81.09746965860187 
 01/13  10:00:00,29.725,27.768739643509759,27.6621402431557,72.39313228595829 
 01/13  11:00:00,29.862499999999998,29.88421775417681,29.67639865943059,64.41180876797779 
 01/13  12:00:00,30.025,31.774500819301126,31.53074588977615,57.92286601606267 
 01/13  13:00:00,30.225,33.17978649091795,32.941909611929478,53.47772374665962 
 01/13  14:00:00,30.362499999999998,34.245324973707329,34.046385140366869,50.270080909527788 
 01/13  15:00:00,30.525,35.21890405545186,35.049691939167079,47.401950446204377 
 01/13  16:00:00,30.2875,35.88123495280068,35.85872370888619,45.244149699359869 
 01/13  17:00:00,29.7875,35.7985054464314,35.92542542132318,45.07780526129158 
 01/13  18:00:00,29.2875,34.96199344954015,35.24449703593657,46.80643654783637 
 01/13  19:00:00,28.7875,33.3762179564378,33.70562758070325,51.03206077336601 
 01/13  20:00:00,28.2875,31.545647175869698,31.799960454527935,56.86119634518652 
 01/13  21:00:00,27.7875,29.932139512930055,30.114685566462947,62.68607846047888 
 01/13  22:00:00,27.475,28.575971322875647,28.719323077024144,67.93723825932648 
 01/13  23:00:00,27.2125,27.47203968229847,27.572103034449783,72.59616286660325 
 01/13  24:00:00,26.975,26.585318712488779,26.662998154187166,76.56875528110378 
 01/14  01:00:00,26.775,25.879046740220259,25.93562698908827,79.87518087838956 
 01/14  02:00:00,26.45,25.283781602130636,25.34213869608473,82.65419510661248 
